Rk,Date,Tm,Opp,Rslt,IP,H,R,ER,BB,SO,HR,UER,Pit,Str,IR,IS,BF,AB,2B,3B,IBB,HBP,SH,SF,GDP,SB,CS,PO,BK,WP,ERA,WPA,RE24,aLI,#,Attendance,GmLen
778,2018-04-13,LAD,ARI,L 7-8,9.0,10,8,5,3,14,2,3,176,121,1,0,40,36,3,0,0,0,0,1,1,0,0,0,0,1,5.00,-0.370,-3.490,.757,7,43791,210
779,2018-04-13,MIL,NYM,L 5-6,8.0,9,6,6,3,9,2,0,155,99,2,2,35,31,2,1,0,0,0,1,2,0,0,0,0,1,6.75,-0.289,-1.992,.744,4,34921,190
780,2018-04-13,NYM,MIL,W 6-5,9.0,10,5,4,2,6,3,1,134,88,4,0,38,34,1,0,0,1,1,0,2,1,0,0,0,0,4.00,0.212,-0.489,1.345,6,34921,190
781,2018-04-13,NYY,DET,W 8-6,9.0,12,6,6,0,11,2,0,161,108,3,1,39,38,3,0,0,0,0,1,0,0,0,0,0,0,6.00,0.260,-1.107,1.037,5,21363,208
782,2018-04-13,OAK,SEA,L 4-7,8.0,11,7,7,3,7,2,0,163,105,4,2,37,34,2,0,0,0,0,0,0,0,1,0,0,0,7.88,-0.418,-2.901,1.125,7,25352,188
783,2018-04-13,PHI,TBR,W 2-1,9.0,4,1,1,3,8,0,0,131,81,2,0,34,31,0,0,0,0,0,0,0,1,0,0,0,2,1.00,0.590,3.471,1.396,5,13372,173
784,2018-04-13,PIT,MIA,L 2-7,8.0,14,7,6,2,4,1,1,144,89,2,1,38,34,0,1,0,0,1,1,2,1,0,0,0,1,6.75,-0.401,-3.161,.943,3,6852,168
785,2018-04-13,SDP,SFG,W 5-1,9.0,10,1,0,1,8,0,1,126,90,4,1,37,35,0,0,0,1,0,0,2,0,0,0,0,0,0.00,0.377,3.369,1.039,4,31675,152
786,2018-04-13,SEA,OAK,W 7-4,9.0,8,4,4,4,7,3,0,150,87,0,0,38,34,0,0,0,0,0,0,1,0,0,0,0,1,4.00,0.082,0.610,1.023,4,25352,188
787,2018-04-13,SFG,SDP,L 1-5,8.0,8,5,4,1,6,1,1,118,76,1,0,36,34,2,0,0,1,0,0,0,0,0,0,0,0,4.50,-0.124,-1.117,.833,3,31675,152
788,2018-04-13,STL,CIN,W 5-3,9.0,7,3,3,3,13,1,0,158,99,1,0,36,32,0,0,0,0,1,0,0,0,0,1,0,0,3.00,0.405,1.651,1.257,5,19561,185
789,2018-04-13,TBR,PHI,L 1-2,9.0,7,2,2,3,13,0,0,133,95,2,1,36,33,2,0,1,0,0,0,0,0,0,0,0,0,2.00,0.090,2.470,1.506,5,13372,173
790,2018-04-13,TEX,HOU,L 2-3,8.0,8,3,2,3,9,2,1,141,86,1,0,36,33,0,0,0,0,0,0,0,1,0,0,0,1,2.25,-0.129,0.839,.929,4,32129,170
791,2018-04-13,TOR,CLE,W 8-4,9.0,12,4,4,2,11,0,0,154,101,0,0,39,37,3,0,0,0,0,0,1,1,0,0,0,0,4.00,0.272,1.042,1.176,5,25592,192
792,2018-04-13,WSN,COL,L 1-2,9.0,5,2,1,1,9,1,1,136,90,2,0,33,31,0,0,0,0,0,1,0,1,1,0,0,0,1.00,0.204,2.793,.963,4,32702,184
793,2018-04-12,LAA,KCR,W 7-1,9.0,9,1,1,2,8,0,0,119,79,2,0,36,34,2,0,0,0,0,0,1,0,0,0,0,0,1.00,0.422,3.852,.756,3,14714,180
794,2018-04-12,BOS,NYY,W 6-3,9.0,5,3,3,2,10,0,0,138,93,1,0,35,32,3,0,0,1,0,0,0,1,0,0,0,0,3.00,0.217,1.994,.435,3,36341,181
795,2018-04-12,CHC,PIT,L 1-6,9.0,9,6,6,7,10,4,0,169,100,2,0,44,37,2,1,3,0,0,0,0,1,0,0,0,1,6.00,-0.191,-1.259,.795,4,29949,177
796,2018-04-12,CHW,MIN,L 0-4,8.0,7,4,3,6,6,0,1,143,83,2,2,36,30,3,0,0,0,0,0,1,3,0,0,0,1,3.38,-0.045,0.179,.684,3,15474,175
797,2018-04-12,CIN,STL,L 4-13,9.0,13,13,13,11,8,4,0,220,117,6,2,52,39,2,0,0,1,0,1,1,0,0,0,0,0,13.00,-0.572,-8.349,.972,7,11128,212
798,2018-04-12,CLE,DET,W 9-3,9.0,9,3,3,2,7,0,0,143,100,0,0,41,38,3,0,0,1,0,0,0,0,0,0,0,0,3.00,0.145,2.043,.435,3,12901,178
799,2018-04-12,COL,WSN,W 5-1,9.0,4,1,1,2,7,1,0,125,77,0,0,31,29,1,0,0,0,0,0,2,0,0,0,0,0,1.00,0.304,3.794,.717,3,24213,163
800,2018-04-12,DET,CLE,L 3-9,8.0,15,9,6,1,5,2,3,146,95,2,1,42,40,3,0,1,1,0,0,1,0,0,0,0,0,6.75,-0.355,-4.517,.295,3,12901,178
801,2018-04-12,KCR,LAA,L 1-7,9.0,15,7,7,3,3,2,0,171,111,4,3,45,42,2,1,1,0,0,0,0,0,0,0,0,0,7.00,-0.079,-2.147,.758,5,14714,180
802,2018-04-12,MIN,CHW,W 4-0,9.0,3,0,0,0,13,0,0,127,96,0,0,31,30,0,0,0,1,0,0,1,0,0,0,0,0,0.00,0.455,4.701,.729,3,15474,175
803,2018-04-12,NYY,BOS,L 3-6,8.0,8,6,6,3,9,0,0,139,89,1,0,38,33,2,0,0,1,0,1,0,0,0,0,0,3,6.75,-0.283,-1.561,.547,4,36341,181
804,2018-04-12,PIT,CHC,W 6-1,9.0,7,1,1,1,6,1,0,133,86,0,0,35,33,2,0,0,1,0,0,0,0,0,0,0,0,1.00,0.310,3.742,.876,4,29949,177
805,2018-04-12,SDP,SFG,L 0-7,9.0,10,7,3,8,7,0,4,171,103,3,0,46,36,2,0,0,1,1,0,0,0,0,0,0,0,3.00,-0.244,-2.631,.598,4,22288,167
806,2018-04-12,SFG,SDP,W 7-0,9.0,1,0,0,3,6,0,0,126,82,0,0,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.257,4.369,.587,2,22288,167
807,2018-04-12,STL,CIN,W 13-4,9.0,7,4,3,4,9,0,1,154,95,0,0,38,34,2,0,0,0,0,0,0,1,0,0,0,0,3.00,-0.072,0.651,.904,3,11128,212
808,2018-04-12,WSN,COL,L 1-5,9.0,9,5,4,3,10,2,1,163,107,0,0,40,37,3,0,0,0,0,0,0,0,0,0,0,1,4.00,-0.196,-0.208,.584,4,24213,163
809,2018-04-11,LAA,TEX,W 7-2,9.0,5,2,2,6,9,1,0,152,93,3,0,40,32,0,0,0,2,0,0,0,1,0,0,0,0,2.00,0.321,3.084,.758,5,20363,207
810,2018-04-11,ARI,SFG,W 7-3,9.0,6,3,3,4,10,1,0,158,100,0,0,36,32,1,0,1,0,0,0,1,0,0,0,0,0,3.00,0.066,1.461,1.042,6,35041,189
811,2018-04-11,ATL,WSN,W 5-3,12.0,10,3,3,3,11,1,0,158,101,0,0,46,41,1,0,0,1,1,0,3,0,0,0,0,1,2.25,0.203,3.392,2.050,7,21109,223
812,2018-04-11,BAL,TOR,W 5-3,9.0,7,3,3,3,9,1,0,147,92,0,0,37,34,1,0,0,0,0,0,0,0,0,0,0,0,3.00,0.239,1.661,1.107,4,10399,177
813,2018-04-11,BOS,NYY,L 7-10,9.0,12,10,10,5,9,2,0,181,107,1,0,44,36,1,1,0,1,0,2,0,2,0,0,0,2,10.00,-0.478,-5.005,.522,7,32400,239
814,2018-04-11,CHC,PIT,W 13-5,9.0,8,5,5,3,6,2,0,133,91,0,0,37,34,1,0,0,0,0,0,1,1,0,0,0,0,5.00,-0.032,-0.258,.807,4,35596,179
815,2018-04-11,CHW,TBR,W 2-1,9.0,4,1,1,6,11,0,0,136,82,0,0,36,29,1,0,0,0,1,0,0,0,1,1,0,0,1.00,0.467,3.662,1.417,4,10431,182
816,2018-04-11,CIN,PHI,L 3-4,11.2,6,4,3,6,12,2,1,182,121,2,0,47,39,0,0,2,0,1,1,0,0,1,1,1,0,2.31,0.043,1.718,1.526,7,19099,228
817,2018-04-11,CLE,DET,W 5-1,9.0,3,1,1,2,6,1,0,110,76,,,31,29,1,0,0,0,0,0,0,0,1,1,0,0,1.00,0.354,4.044,.668,1,10872,164
818,2018-04-11,COL,SDP,W 6-4,9.0,6,4,3,1,13,2,1,125,90,0,0,35,33,1,0,0,1,0,0,0,0,0,0,0,0,3.00,0.275,1.351,.846,5,21248,176
819,2018-04-11,DET,CLE,L 1-5,8.0,10,5,5,4,6,0,0,140,82,2,0,38,34,2,0,0,0,0,0,0,2,0,0,0,0,5.62,-0.146,-0.518,.664,5,10872,164
820,2018-04-11,MIA,NYM,L 1-4,9.0,5,4,4,4,6,0,0,128,78,3,3,36,30,2,0,2,1,0,1,1,0,1,0,0,0,4.00,-0.210,0.318,1.216,6,6150,147
821,2018-04-11,HOU,MIN,L 8-9,8.2,9,9,9,7,12,2,0,175,98,2,0,42,35,1,1,0,0,0,0,0,0,0,0,0,1,9.35,-0.646,-4.408,1.070,6,15438,215
822,2018-04-11,KCR,SEA,L 2-4,9.0,6,4,3,4,10,1,1,148,93,2,0,36,31,1,0,0,0,0,1,1,0,0,0,0,1,3.00,-0.086,0.852,1.185,4,14314,168
823,2018-04-11,LAD,OAK,L 6-16,9.0,21,16,16,1,9,3,0,208,135,1,1,50,49,3,0,0,0,0,0,0,0,0,0,0,2,16.00,-0.413,-11.491,.423,6,49394,230
824,2018-04-11,MIL,STL,W 3-2,9.0,7,2,2,2,9,1,0,148,88,1,1,34,32,1,0,0,0,0,0,1,0,1,0,0,0,2.00,0.517,2.560,1.632,4,35814,180
825,2018-04-11,MIN,HOU,W 9-8,9.0,13,8,7,7,8,1,1,174,104,6,3,47,38,1,0,0,1,0,1,1,0,0,0,0,0,7.00,-0.147,-3.298,1.608,5,15438,215
826,2018-04-11,NYM,MIA,W 4-1,9.0,2,1,1,2,10,1,0,112,72,0,0,30,28,0,0,0,0,0,0,1,0,0,0,0,0,1.00,0.289,3.319,.626,4,6150,147
827,2018-04-11,NYY,BOS,W 10-7,9.0,10,7,7,2,8,2,0,154,95,0,0,38,36,3,0,0,0,0,0,1,0,0,0,0,2,7.00,0.022,-2.006,.706,4,32400,239
828,2018-04-11,OAK,LAD,W 16-6,9.0,12,6,5,0,5,2,1,161,100,2,2,40,39,3,0,0,0,0,1,0,0,0,0,0,1,5.00,0.087,-1.491,.463,4,49394,230
829,2018-04-11,PHI,CIN,W 4-3,12.0,11,3,3,1,13,0,0,187,125,0,0,47,44,2,0,0,0,2,0,0,1,1,0,0,0,2.25,0.543,2.948,1.868,7,19099,228
830,2018-04-11,PIT,CHC,L 5-13,8.0,16,13,13,2,5,3,0,180,116,1,0,44,41,7,0,1,1,0,0,1,1,0,0,0,3,14.62,-0.532,-8.785,.916,4,35596,179
831,2018-04-11,SDP,COL,L 4-6,8.0,9,6,3,3,11,0,3,147,96,2,2,37,30,1,0,0,1,2,1,1,1,0,0,0,0,3.38,-0.226,-1.244,.821,4,21248,176
832,2018-04-11,SEA,KCR,W 4-2,9.0,7,2,2,2,12,0,0,146,92,0,0,37,34,1,0,0,1,0,0,0,0,1,0,0,0,2.00,0.414,2.852,1.747,4,14314,168
833,2018-04-11,SFG,ARI,L 3-7,9.0,9,7,7,1,9,2,0,158,109,2,2,37,36,4,0,0,0,0,0,0,1,0,0,0,0,7.00,-0.435,-2.540,.688,4,35041,189
834,2018-04-11,STL,MIL,L 2-3,9.0,8,3,3,1,5,2,0,116,80,0,0,34,33,2,0,0,0,0,0,2,0,0,0,0,1,3.00,0.017,1.561,.630,3,35814,180
835,2018-04-11,TBR,CHW,L 1-2,8.0,8,2,2,2,9,1,0,124,79,2,0,35,31,1,0,0,2,0,0,0,0,1,1,0,0,2.25,-0.033,2.144,1.600,4,10431,182
836,2018-04-11,TEX,LAA,L 2-7,9.0,9,7,5,6,2,0,2,164,94,3,2,43,34,0,2,0,2,0,1,1,3,0,1,0,1,5.00,-0.178,-1.917,.685,6,20363,207
837,2018-04-11,TOR,BAL,L 3-5,8.0,11,5,5,3,11,0,0,159,100,3,0,38,34,4,0,0,0,0,1,0,0,0,0,0,0,5.62,-0.261,-0.857,.973,5,10399,177
838,2018-04-11,WSN,ATL,L 3-5,12.0,11,5,5,7,16,3,0,191,119,1,0,54,46,3,0,2,1,0,0,1,3,1,0,0,0,3.75,-0.298,1.390,1.509,7,21109,223
839,2018-04-10,LAA,TEX,W 11-1,9.0,7,1,1,4,10,0,0,166,102,0,0,39,35,1,0,0,0,0,0,0,0,0,0,0,0,1.00,0.086,4.084,.496,3,18697,187
840,2018-04-10,ARI,SFG,L 4-5,8.1,8,5,4,7,12,0,1,139,83,3,1,39,29,0,0,2,0,1,2,0,4,0,0,0,0,4.32,-0.669,-2.109,1.796,4,37869,204
841,2018-04-10,ATL,WSN,L 1-4,8.0,8,4,2,2,7,0,2,155,98,0,0,35,32,2,1,0,0,1,0,0,0,1,0,0,0,2.25,-0.117,0.260,.571,4,19357,164
842,2018-04-10,BAL,TOR,L 1-2,9.0,7,2,1,5,7,1,1,143,84,0,0,40,34,0,0,0,1,0,0,0,0,1,0,0,1,1.00,-0.035,2.661,1.405,3,8640,157
843,2018-04-10,BOS,NYY,W 14-1,9.0,10,1,1,1,10,1,0,142,97,0,0,37,36,1,0,0,0,0,0,1,0,0,0,0,0,1.00,0.214,3.994,.562,3,32357,191
844,2018-04-10,CHC,PIT,L 5-8,9.0,12,8,8,2,9,2,0,154,104,0,0,41,39,2,0,0,0,0,0,0,0,0,0,0,0,8.00,-0.353,-3.258,.772,4,40144,185
845,2018-04-10,CHW,TBR,L 5-6,9.0,11,6,5,10,9,1,1,169,93,7,0,47,34,0,0,0,2,0,1,1,0,2,0,1,1,5.00,-0.192,-1.339,.643,4,10069,224
846,2018-04-10,CIN,PHI,L 1-6,8.0,6,6,6,2,11,1,0,138,87,0,0,34,30,3,0,1,1,1,0,0,1,0,0,0,0,6.75,-0.109,-2.037,1.151,3,20895,164
847,2018-04-10,CLE,DET,W 2-1,9.0,6,1,1,2,7,0,0,155,98,1,1,36,33,3,0,0,1,0,0,0,1,0,0,0,0,1.00,0.585,4.042,1.520,6,10078,167
848,2018-04-10,COL,SDP,L 2-5,9.0,10,5,5,3,10,2,0,133,87,0,0,39,35,2,0,0,1,0,0,1,0,0,0,0,0,5.00,-0.152,0.351,.928,4,22446,159
849,2018-04-10,DET,CLE,L 1-2,8.0,4,2,2,1,6,2,0,117,73,0,0,29,27,0,0,0,1,0,0,1,0,0,0,0,0,2.25,0.084,2.483,.826,2,10078,167
850,2018-04-10,MIA,NYM,L 6-8,9.0,9,8,7,3,11,3,1,154,106,0,0,40,36,4,0,0,0,0,1,0,0,0,0,0,1,7.00,-0.787,-3.681,1.243,5,6516,179
851,2018-04-10,HOU,MIN,L 1-4,8.0,8,4,4,7,13,0,0,176,107,0,0,39,31,1,0,0,0,0,1,0,0,0,0,0,0,4.50,-0.068,0.179,.810,4,15500,201
852,2018-04-10,KCR,SEA,L 3-8,9.0,9,8,8,5,4,1,0,146,90,2,2,43,34,4,1,1,3,0,1,1,2,1,0,0,0,8.00,-0.363,-3.148,.680,4,14850,178
853,2018-04-10,LAD,OAK,W 4-0,9.0,5,0,0,2,11,0,0,152,99,2,0,34,32,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.398,4.510,.687,4,41243,169
854,2018-04-10,MIL,STL,L 3-5,10.0,9,5,5,8,8,1,0,192,118,5,2,48,37,0,0,1,1,2,0,1,1,0,0,0,2,4.50,-0.561,0.067,2.432,6,35220,242
855,2018-04-10,MIN,HOU,W 4-1,9.0,7,1,1,5,5,0,0,145,92,0,0,37,31,0,0,0,1,0,0,2,0,0,1,0,0,1.00,0.432,3.700,1.115,4,15500,201
856,2018-04-10,NYM,MIA,W 8-6,9.0,11,6,6,2,9,2,0,143,95,1,0,41,36,1,0,1,1,1,1,0,0,0,0,0,0,6.00,-0.287,-1.681,1.430,5,6516,179
857,2018-04-10,NYY,BOS,L 1-14,8.0,11,14,8,7,10,1,6,161,97,2,2,44,34,4,1,0,1,0,2,0,1,0,0,0,0,9.00,-0.286,-9.562,.502,4,32357,191
858,2018-04-10,OAK,LAD,L 0-4,8.0,11,4,4,2,9,3,0,145,86,2,0,35,33,2,0,0,0,0,0,1,0,0,0,0,1,4.50,-0.102,0.009,.429,4,41243,169
859,2018-04-10,PHI,CIN,W 6-1,9.0,3,1,1,3,8,0,0,117,77,0,0,32,29,0,0,0,0,0,0,1,2,0,0,0,0,1.00,0.392,3.460,.942,2,20895,164
860,2018-04-10,PIT,CHC,W 8-5,9.0,10,5,5,2,8,2,0,150,101,3,2,39,36,1,0,0,1,0,0,0,0,0,0,0,0,5.00,0.148,-0.258,.801,3,40144,185
861,2018-04-10,SDP,COL,W 5-2,9.0,5,2,0,1,10,1,2,111,79,2,0,31,30,0,1,0,0,0,0,3,1,0,0,0,0,0.00,0.348,3.351,1.121,5,22446,159
862,2018-04-10,SEA,KCR,W 8-3,9.0,7,3,3,2,9,1,0,147,99,2,0,36,33,3,0,0,1,0,0,1,0,0,0,0,0,3.00,0.138,1.852,.671,4,14850,178
863,2018-04-10,SFG,ARI,W 5-4,9.0,6,4,4,7,9,1,0,177,99,1,0,40,32,3,0,0,1,0,0,1,1,0,0,0,0,4.00,-0.168,0.459,1.193,6,37869,204
864,2018-04-10,STL,MIL,W 5-3,11.0,11,3,3,5,10,1,0,171,109,2,0,49,43,1,0,1,1,0,0,1,0,0,0,0,0,2.45,-0.061,2.574,1.779,5,35220,242
865,2018-04-10,TBR,CHW,W 6-5,9.0,6,5,2,7,11,1,3,176,101,2,2,41,33,3,0,0,0,0,1,0,1,0,0,0,1,2.00,0.308,-0.339,.854,5,10069,224
866,2018-04-10,TEX,LAA,L 1-11,9.0,18,11,11,4,6,2,0,174,99,2,2,46,41,1,0,0,0,0,1,2,0,0,0,0,1,11.00,-0.415,-5.918,.358,3,18697,187
867,2018-04-10,TOR,BAL,W 2-1,9.0,3,1,1,5,4,0,0,113,71,0,0,33,27,2,0,1,1,0,0,2,0,1,1,0,0,1.00,0.466,3.661,1.551,2,8640,157
868,2018-04-10,WSN,ATL,W 4-1,9.0,5,1,1,3,9,0,0,124,76,2,1,34,31,3,0,0,0,0,0,0,0,1,0,0,1,1.00,0.383,3.792,.748,3,19357,164
869,2018-04-09,LAA,TEX,W 8-3,9.0,8,3,3,6,10,1,0,161,94,3,0,41,35,1,0,0,0,0,0,0,1,0,0,0,1,3.00,0.275,2.085,1.211,6,16718,208
870,2018-04-09,ARI,SFG,W 2-1,9.0,5,1,1,0,12,0,0,139,89,0,0,30,30,1,0,0,0,0,0,2,0,0,0,0,1,1.00,0.637,3.460,1.566,3,36997,153
871,2018-04-09,ATL,WSN,L 0-2,8.0,6,2,2,7,10,0,0,133,88,0,0,36,29,4,0,2,0,0,0,0,1,0,1,0,1,2.25,0.073,2.261,.738,3,19528,141
872,2018-04-09,BAL,TOR,L 1-7,9.0,10,7,7,5,11,2,0,157,96,3,3,41,35,1,0,0,1,0,0,1,0,0,0,0,0,7.00,0.039,-2.339,1.076,3,7915,176
873,2018-04-09,CHW,TBR,L 4-5,9.0,14,5,5,3,7,1,0,179,107,2,0,42,39,2,1,0,0,0,0,0,3,1,0,0,3,5.00,-0.113,-0.339,1.030,6,10377,227
874,2018-04-09,CIN,PHI,L 5-6,8.0,6,6,4,4,6,3,2,163,94,0,0,35,30,1,0,0,0,0,1,0,0,0,0,0,2,4.50,-0.377,-2.036,1.183,5,18127,202
875,2018-04-09,CLE,DET,W 2-0,9.0,2,0,0,1,14,0,0,112,78,0,0,30,28,0,0,0,1,0,0,1,0,0,0,0,0,0.00,0.605,5.043,1.046,2,9843,159
876,2018-04-09,COL,SDP,L 6-7,9.0,13,7,7,1,10,2,0,141,94,2,0,40,38,2,1,1,0,1,0,1,1,0,0,0,1,7.00,-0.161,-1.649,1.012,5,20291,166
877,2018-04-09,DET,CLE,L 0-2,8.0,4,2,2,5,7,1,0,139,80,2,0,31,26,1,0,0,0,0,0,1,0,1,0,0,0,2.25,0.105,2.483,.716,3,9843,159
878,2018-04-09,MIA,NYM,L 2-4,9.0,6,4,3,5,9,0,1,155,88,1,1,36,31,1,0,0,0,0,0,1,0,1,0,0,0,3.00,-0.139,0.318,.848,5,7003,190
879,2018-04-09,HOU,MIN,W 2-0,9.0,6,0,0,2,10,0,0,149,93,4,0,35,33,3,0,0,0,0,0,1,0,0,0,0,1,0.00,0.672,4.701,1.687,4,15521,208
880,2018-04-09,KCR,SEA,W 10-0,9.0,2,0,0,2,6,0,0,113,71,0,0,32,27,0,0,0,3,0,0,2,0,0,0,0,0,0.00,0.187,4.852,.392,3,12324,165
881,2018-04-09,MIL,STL,W 5-4,10.0,8,4,4,4,10,0,0,176,105,1,0,41,35,2,0,0,0,1,1,0,0,0,0,0,0,3.60,0.186,1.066,2.188,5,35189,221
882,2018-04-09,MIN,HOU,L 0-2,9.0,7,2,2,4,13,0,0,165,97,1,1,37,33,2,0,0,0,0,0,0,0,1,0,0,0,2.00,0.172,2.701,1.082,5,15521,208
883,2018-04-09,NYM,MIA,W 4-2,9.0,9,2,1,3,9,0,1,143,91,0,0,39,35,2,0,0,1,0,0,1,1,0,0,0,0,1.00,0.362,2.319,1.751,5,7003,190
884,2018-04-09,PHI,CIN,W 6-5,9.0,11,5,5,5,11,1,0,169,106,3,0,41,36,1,0,1,0,0,0,1,3,0,0,0,1,5.00,0.124,-0.539,1.716,5,18127,202
885,2018-04-09,SDP,COL,W 7-6,9.0,7,6,6,5,8,3,0,139,81,2,0,38,33,1,0,0,0,0,0,1,0,0,0,0,0,6.00,0.339,-0.650,1.457,4,20291,166
886,2018-04-09,SEA,KCR,L 0-10,8.0,13,10,10,5,8,1,0,176,106,2,1,44,37,4,0,0,2,0,0,0,1,0,0,0,0,11.25,-0.312,-5.686,.428,4,12324,165
887,2018-04-09,SFG,ARI,L 1-2,9.0,5,2,2,1,11,0,0,124,79,0,0,32,30,0,1,0,0,0,1,0,0,1,0,0,0,2.00,0.137,2.460,.575,3,36997,153
888,2018-04-09,STL,MIL,L 4-5,10.0,11,5,5,5,6,0,0,159,99,4,0,46,40,4,0,1,0,1,0,0,0,0,0,1,0,4.50,-0.313,0.067,1.386,5,35189,221
889,2018-04-09,TBR,CHW,W 5-4,9.0,9,4,3,5,12,1,1,154,100,3,0,43,35,2,0,0,1,1,1,0,3,0,0,0,2,3.00,0.386,0.662,2.381,5,10377,227
890,2018-04-09,TEX,LAA,L 3-8,9.0,13,8,7,2,7,1,1,162,100,5,2,43,40,1,0,0,1,0,0,1,0,0,0,1,0,7.00,-0.226,-2.917,.701,6,16718,208
891,2018-04-09,TOR,BAL,W 7-1,9.0,9,1,1,3,11,1,0,151,101,0,0,39,35,0,0,0,1,0,0,2,0,0,0,0,1,1.00,0.539,3.661,1.610,4,7915,176
892,2018-04-09,WSN,ATL,W 2-0,9.0,2,0,0,0,10,0,0,102,72,,,28,28,0,0,0,0,0,0,1,0,0,0,0,0,0.00,0.572,4.793,.931,1,19528,141
893,2018-04-08,LAA,OAK,W 6-1,9.0,3,1,1,2,12,1,0,128,79,0,0,31,29,0,0,0,0,0,0,1,0,0,0,0,0,1.00,0.259,3.561,.374,3,44742,173
894,2018-04-08,ARI,STL,W 4-1,9.0,5,1,1,2,6,0,0,125,79,0,0,32,30,0,0,0,0,0,0,1,0,0,1,0,0,1.00,0.350,3.561,.989,4,40468,173
895,2018-04-08,ATL,COL,W 4-0,9.0,6,0,0,0,10,0,0,113,70,3,0,31,31,1,0,0,0,0,0,2,0,0,0,0,0,0.00,0.478,5.351,.859,4,42031,146
896,2018-04-08,BAL,NYY,W 8-7,12.0,16,7,4,6,12,0,3,225,136,4,1,57,50,3,0,1,0,1,0,1,0,1,0,0,0,3.00,0.374,-0.408,1.953,7,37096,288
897,2018-04-08,BOS,TBR,W 8-7,9.0,11,7,7,6,11,1,0,190,116,4,2,44,37,1,2,0,0,0,1,0,1,0,0,0,0,7.00,-0.112,-2.005,.896,7,31979,230
898,2018-04-08,CHC,MIL,W 3-0,9.0,3,0,0,2,9,0,0,126,80,0,0,31,29,1,0,0,0,0,0,0,0,1,0,0,1,0.00,0.523,4.700,1.051,4,39282,161
899,2018-04-08,CHW,DET,L 0-1,9.0,2,1,0,5,9,0,1,117,72,0,0,33,27,0,0,0,0,0,1,0,2,1,0,0,0,0.00,0.357,3.661,.812,3,11131,158
900,2018-04-08,CIN,PIT,L 0-5,8.0,11,5,5,2,4,2,0,147,95,0,0,35,33,2,0,0,0,0,0,0,0,0,0,0,0,5.62,-0.154,-0.911,.579,3,11251,148
901,2018-04-08,CLE,KCR,W 3-1,9.0,10,1,1,2,8,0,0,134,89,0,0,34,32,1,1,0,0,0,0,2,0,1,0,0,0,1.00,0.482,4.044,1.159,3,14240,175
902,2018-04-08,COL,ATL,L 0-4,9.0,8,4,4,2,9,3,0,127,82,0,0,36,34,2,0,0,0,0,0,1,1,0,0,0,0,4.00,-0.023,1.351,.776,3,42031,146
903,2018-04-08,DET,CHW,W 1-0,9.0,3,0,0,2,9,0,0,128,86,0,0,31,28,0,0,0,1,0,0,2,1,1,0,0,0,0.00,0.857,4.661,1.624,5,11131,158
904,2018-04-08,MIA,PHI,W 6-3,9.0,7,3,3,4,5,0,0,153,92,0,0,36,31,3,0,0,0,0,1,0,0,2,0,0,2,3.00,0.233,1.461,1.015,5,34326,184
905,2018-04-08,HOU,SDP,W 4-1,9.0,4,1,0,4,9,0,1,135,93,0,0,36,31,0,0,0,1,0,0,1,1,0,0,0,0,0.00,0.371,3.319,1.136,4,37093,145
906,2018-04-08,KCR,CLE,L 1-3,8.1,4,3,2,4,6,1,1,146,86,1,1,34,29,0,0,0,0,1,0,0,1,0,0,0,0,2.16,-0.019,1.744,1.685,4,14240,175
907,2018-04-08,LAD,SFG,W 2-1,10.0,8,1,1,0,9,0,0,135,88,3,1,36,36,2,0,0,0,0,0,1,1,0,0,0,0,0.90,0.625,3.956,1.874,5,42374,184
908,2018-04-08,MIL,CHC,L 0-3,9.0,7,3,2,2,8,1,1,146,90,0,0,36,32,2,1,0,1,1,0,1,0,0,0,0,0,2.00,0.022,1.701,.755,3,39282,161
909,2018-04-08,NYM,WSN,W 6-5,12.0,13,5,5,7,7,1,0,194,116,1,0,55,47,3,0,2,1,0,0,1,2,1,1,0,0,3.75,0.566,1.390,2.123,6,21579,243
910,2018-04-08,NYY,BAL,L 7-8,12.0,16,8,8,4,15,2,0,226,148,0,0,54,50,1,0,0,0,0,0,2,2,0,0,0,0,6.00,-0.127,-1.410,1.503,7,37096,288
911,2018-04-08,OAK,LAA,L 1-6,8.0,7,6,6,4,8,2,0,147,91,2,1,36,30,1,0,0,1,0,1,1,1,0,0,0,0,6.75,-0.242,-1.946,.438,5,44742,173
912,2018-04-08,PHI,MIA,L 3-6,9.0,7,6,5,5,10,1,1,147,90,4,2,38,31,1,0,1,1,0,0,2,0,0,0,0,0,5.00,-0.266,-1.539,1.210,7,34326,184
913,2018-04-08,PIT,CIN,W 5-0,9.0,1,0,0,2,7,0,0,110,67,,,30,27,0,0,0,1,0,0,1,0,0,0,0,0,0.00,0.346,4.601,.585,1,11251,148
914,2018-04-08,SDP,HOU,L 1-4,8.0,6,4,4,0,10,2,0,133,89,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,1,4.50,-0.129,-0.161,.681,2,37093,145
915,2018-04-08,SFG,LAD,L 1-2,10.0,10,2,2,4,5,0,0,156,95,0,0,41,37,2,0,1,0,0,0,2,1,1,1,0,0,1.80,0.124,2.956,1.466,5,42374,184
